id,default_code,name,categ,kiss_cost,btv_cost,cmn_cost,kiss_taxes,btv_taxes,cmn_taxes,kiss_stx,btv_stx,cmn_stx,kiss_sellers,btv_sellers,cmn_sellers,route_ids,tracking
15363,ZGT001,BUYDIDI Grilled Meat Tongs 9 inch,Finished Goods / Finished Goods - Imported,30.28,30.28,30.28,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30120,ZGT001-CL,BUYDIDI Grilled Meat Tongs 9 inch [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15364,,BUYDIDI Hanging Jewelry Storage,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30121,,BUYDIDI Hanging Jewelry Storage [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15365,,BUYDIDI Health Slipper Minimal,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30122,,BUYDIDI Health Slipper Minimal [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30123,ZTBJB1,BUYDIDI Joybos Easy-Packing Garbage Bag,Finished Goods / Finished Goods - Imported,257.6,257.6,257.6,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15367,ZTCJB1,BUYDIDI Joybos Easy-Packing Trash Can With Lid_12L,Finished Goods / Finished Goods - Imported,242.26,242.26,242.26,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30124,ZTCJB1-CL,BUYDIDI Joybos Easy-Packing Trash Can With Lid_12L [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15386,,BUYDIDI Kitchenware,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30125,,BUYDIDI Kitchenware [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15389,ZFB002,BUYDIDI Lunch Box 540 ml,Finished Goods / Finished Goods - Imported,65.61,65.61,65.61,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30126,ZFB002-CL,BUYDIDI Lunch Box 540 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15388,,BUYDIDI Mask Storage Box,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30127,,BUYDIDI Mask Storage Box [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15368,,BUYDIDI Mosquito Wire Screen Cleaning Brush,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30128,,BUYDIDI Mosquito Wire Screen Cleaning Brush [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15369,ZMC002,BUYDIDI Multi-Purpose Machine Cover,Finished Goods / Finished Goods - Imported,24.87,24.87,24.87,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30129,ZMC002-CL,BUYDIDI Multi-Purpose Machine Cover [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15347,,BUYDIDI No Doubt Cap,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30130,,BUYDIDI No Doubt Cap [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15390,,BUYDIDI Nordic Tissue Box,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30131,,BUYDIDI Nordic Tissue Box [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15387,,BUYDIDI Nordic Utility Box PET,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30132,,BUYDIDI Nordic Utility Box PET [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15370,,BUYDIDI Plastic Box,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15371,,BUYDIDI Plastic Box With Partition 10,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30134,,BUYDIDI Plastic Box With Partition 10 [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15372,ZPP001,BUYDIDI Plastic Box With Patition 10,Finished Goods / Finished Goods - Imported,50.42000000000001,50.42000000000001,50.42000000000001,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30135,ZPP001-CL,BUYDIDI Plastic Box With Patition 10 [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15373,,BUYDIDI Plastic Box With Patition 15,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30136,,BUYDIDI Plastic Box With Patition 15 [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30133,,BUYDIDI Plastic Box [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15374,,BUYDIDI Plastic Storage Box With Lid,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30137,,BUYDIDI Plastic Storage Box With Lid [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15396,,BUYDIDI Potective Case,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30138,,BUYDIDI Potective Case [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15375,RGB001,BUYDIDI Refill Garbage Bags,Finished Goods / Finished Goods - Imported,11.9,11.9,11.9,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30139,RGB001-CL,BUYDIDI Refill Garbage Bags [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15376,,BUYDIDI Rolling Cosmetic Storage,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30303,,BUYDIDI Rolling Cosmetic Storage [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15377,,BUYDIDI Slipper Summer Korean,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30140,,BUYDIDI Slipper Summer Korean [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15378,,BUYDIDI Slipper Transparent Polka-Dot,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30141,,BUYDIDI Slipper Transparent Polka-Dot [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15394,,BUYDIDI Small Trash Can With Lid,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30142,,BUYDIDI Small Trash Can With Lid [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30458,TPC001,BUYDIDI TPU COVER (BLACK),Finished Goods / Finished Goods - Imported,23.216002,23.216002,23.216002,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,none
30461,TPC002,BUYDIDI TPU COVER (YELLOW),Finished Goods / Finished Goods - Imported,23.216,23.216,23.216,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,none
15379,ZLS001,BUYDIDI The Ladle Separates The Broth And Oil,Finished Goods / Finished Goods - Imported,58.76,58.76,58.76,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30143,ZLS001-CL,BUYDIDI The Ladle Separates The Broth And Oil [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15380,,BUYDIDI Three Layers Close Storage,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30144,,BUYDIDI Three Layers Close Storage [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15381,,BUYDIDI Tissue Box With Storage,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30145,,BUYDIDI Tissue Box With Storage [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15382,,BUYDIDI Toilet Brush Set,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30146,,BUYDIDI Toilet Brush Set [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15383,,BUYDIDI Toothbrush Holder Set,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30147,,BUYDIDI Toothbrush Holder Set [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15395,,BUYDIDI Trash Bag,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30148,,BUYDIDI Trash Bag [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15391,,BUYDIDI Utility Box 3in1,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30149,,BUYDIDI Utility Box 3in1 [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15384,,BUYDIDI Wall Baskets Triangle,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30150,,BUYDIDI Wall Baskets Triangle [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15385,,BUYDIDI Zipper Cap,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30151,,BUYDIDI Zipper Cap [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30563,CFSC001,CLARYNA Facial Sonic Cleanser,Finished Goods / Finished Goods - Imported,102.282,102.282,102.282,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30359,CMC001,CLARYNA Mini Facial Cleanser Ice Cream,Finished Goods / Finished Goods - Imported,16.02,16.02,16.02,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30360,CMC002,CLARYNA Mini Facial Cleanser Lemon,Finished Goods / Finished Goods - Imported,11.83,11.83,11.83,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
15399,CSF001,CLARYNA Shower Filter,Finished Goods / Finished Goods - Imported,78.03,78.03,78.03,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30153,CSF001-CL,CLARYNA Shower Filter [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15506,,COSMOOD Body Lotion 200 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
30154,,COSMOOD Body Lotion 200 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
15400,,COSMOOD Sheet Mask 25 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,3,3,3,7|5|16,lot
30155,,COSMOOD Sheet Mask 25 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
26185,CMHM080,COSMOOD Ultimate Hair Shine Mist 80 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30156,CMHM080-CL,COSMOOD Ultimate Hair Shine Mist 80 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
31231,DAB001-GWP,DAENG GI MEO RI Art Toy Dann Box Tray (4PCS/BOX),Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
31027,DJST007,DAENG GI MEO RI JINGI ANTI-HAIR LOSS SHAMPOO & TREATMENT SET,Finished Goods / Finished Goods - Domestic,12.757477,12.757477,12.757477,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5,lot
26199,,DAENG-GI-MEO-RI Art Toy Dann,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30157,,DAENG-GI-MEO-RI Art Toy Dann [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26182,DBS001,DAENG-GI-MEO-RI Box Set,Finished Goods / Finished Goods - Imported,33.963,33.963,33.963,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30158,DBS001-CL,DAENG-GI-MEO-RI Box Set [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26181,GWP-DCB001,DAENG-GI-MEO-RI Cosmetic Bag,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30159,GWP-DCB001-CL,DAENG-GI-MEO-RI Cosmetic Bag [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26174,DVC035,DAENG-GI-MEO-RI Hair Pack 35 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30160,DVC035-CL,DAENG-GI-MEO-RI Hair Pack 35 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
15502,DDP200,DAENG-GI-MEO-RI Intensive Nourishing Pack 200 ml,Finished Goods / Finished Goods - Imported,95.996639,95.996639,95.996639,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,3,3,3,7|5|16,lot
30161,DDP200-CL,DAENG-GI-MEO-RI Intensive Nourishing Pack 200 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15406,DJT100,DAENG-GI-MEO-RI Jingi Anti-Hair Loss Scalp Tonic 100 ml,Finished Goods / Finished Goods - Imported,113.71,113.71,113.71,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,3,3,3,7|5|16,lot
30162,DJT100-CL,DAENG-GI-MEO-RI Jingi Anti-Hair Loss Scalp Tonic 100 ml [CL],Finished Goods / Finished Goods - Imported,97.143786,97.143786,97.143786,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
15508,DDM100,DAENG-GI-MEO-RI Moist Glow Mist 100 ml,Finished Goods / Finished Goods - Imported,83.33,83.33,83.33,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5|16,lot
30163,DDM100-CL,DAENG-GI-MEO-RI Moist Glow Mist 100 ml [CL],Finished Goods / Finished Goods - Imported,85.8299,85.8299,85.8299,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5|16,lot
26187,CLOTH BAG-TC180,DAENG-GI-MEO-RI Natural Cotton Drawstring Bag 4.5 in x 7 in,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30164,CLOTH BAG-TC180-CL,DAENG-GI-MEO-RI Natural Cotton Drawstring Bag 4.5 in x 7 in [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26208,GWP-DPX001-RANDOM,DAENG-GI-MEO-RI Postcard N'DANN,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26191,GWP-DSB001,DAENG-GI-MEO-RI Scalp Brush Tanhom,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30166,GWP-DSB001-CL,DAENG-GI-MEO-RI Scalp Brush Tanhom [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26178,GWP-MKT-002,DAENG-GI-MEO-RI Scalp Care Brush,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30167,GWP-MKT-002-CL,DAENG-GI-MEO-RI Scalp Care Brush [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30380,DSB001-GWP,DAENG-GI-MEO-RI Scalp hair brush,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30500,,DAENG-GI-MEO-RI Set 50 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
15507,DGS145,DAENG-GI-MEO-RI Shampoo 145 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30168,DGS145-CL,DAENG-GI-MEO-RI Shampoo 145 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15401,,DAENG-GI-MEO-RI Shampoo 300 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,7,7,7,7,lot
30169,,DAENG-GI-MEO-RI Shampoo 300 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
15402,,DAENG-GI-MEO-RI Shampoo 400 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,5,5,5,7|5|16,lot
30170,,DAENG-GI-MEO-RI Shampoo 400 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
15403,,DAENG-GI-MEO-RI Shampoo 50 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,4,4,4,7|5,lot
30171,,DAENG-GI-MEO-RI Shampoo 50 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15404,,DAENG-GI-MEO-RI Shampoo 500 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,2,2,2,7|5|16,lot
30172,,DAENG-GI-MEO-RI Shampoo 500 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
15405,,DAENG-GI-MEO-RI Shampoo 7 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,3,3,3,7|5|16,lot
19848,DJSF007,DAENG-GI-MEO-RI Shampoo 7 ml (FDA Version),Finished Goods / Finished Goods - Imported,3.2445,3.2445,3.2445,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7,lot
30174,DJSF007-CL,DAENG-GI-MEO-RI Shampoo 7 ml (FDA Version) [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30173,,DAENG-GI-MEO-RI Shampoo 7 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15497,,DAENG-GI-MEO-RI Shampoo 70 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30175,,DAENG-GI-MEO-RI Shampoo 70 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
26180,GWP-DTB001,DAENG-GI-MEO-RI Tote Bag,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
15412,CP-1,DAENG-GI-MEO-RI Treatment 25 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30177,CP-1-CL,DAENG-GI-MEO-RI Treatment 25 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15407,,DAENG-GI-MEO-RI Treatment 300 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,6,6,6,7|5|16,lot
30178,,DAENG-GI-MEO-RI Treatment 300 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5|16,lot
15408,,DAENG-GI-MEO-RI Treatment 400 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,4,4,4,7|5|16,lot
30179,,DAENG-GI-MEO-RI Treatment 400 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5|16,lot
15409,,DAENG-GI-MEO-RI Treatment 50 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,4,4,4,7|5,lot
30180,,DAENG-GI-MEO-RI Treatment 50 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15410,,DAENG-GI-MEO-RI Treatment 500 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,3,3,3,7|5|16,lot
30181,,DAENG-GI-MEO-RI Treatment 500 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5|16,lot
15411,,DAENG-GI-MEO-RI Treatment 7 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
